id,record_id,question,answer,metadata,ingestion_date,company_name,company_crm_id,creation_date,rfp_id
34,6b7ec2ed-7f71-4e8b-9853-79238b37c802,The device(s)/platform must support L2-L4 policy enforcement,"ACL and Flow-Based Services 
  PBR Enhancements for Service Chaining 
 ACL-based CoPP 
  ACL DSCP Map/Remarking 
   ACL Rate Limiting 
    *                  Control Plane ACL 
    *                  Policy-based Routing (IPv4 and IPv6) 
    *                  ACL-based Packet Replication 
    *                  ACL Consistency Checker","{""category"": ""UNDERLAY SECURITY"", ""req_index"": ""US 2.1"", ""compliance"": ""Comply"", ""reference_document"": """"}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
35,f438d27c-a9a6-454d-b2e6-1274a2e10c3c,The device(s)/platform must support authorization and authentication based on RADIUS/TACACS/LDAP/Active Directory and EntraID.,Hedgehog Open Network Fabric supports RADIUS/TACACS/LDAP/Active Directory and EntraID.,"{""category"": ""UNDERLAY SECURITY"", ""req_index"": ""US 2.2"", ""compliance"": ""Comply"", ""reference_document"": """"}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
36,3d4f23bc-efa4-4d74-bd14-e78c99c3b38a,The device(s)/platform shall support Role-Based Access Control (RBAC) for network devices to ensure that configuration changes are made only by authorized personnel and via authorized tools and applications.,Hedgehog Open Network Fabric supports RBAC and authentication Dex federated OpenID connect provider.,"{""category"": ""UNDERLAY SECURITY"", ""req_index"": ""US 2.3"", ""compliance"": ""Comply"", ""reference_document"": ""https://dexidp.io/""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
37,eb8ffaae-423f-4c2a-94d3-85f8f10f6285,The device(s)/platform shall support Access Control Lists (ACLs) to enforce traffic filtering policies.,Supported for both IPv4 and IPv6,"{""category"": ""UNDERLAY SECURITY"", ""req_index"": ""US 2.4"", ""compliance"": ""Comply"", ""reference_document"": """"}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
38,0230d4d2-8eb9-463d-8587-a4d231d1977c,The platform shall meet a minimum of FIPS-140-2 compliance.,Compliant with FIPS-140-2 and FIPS-140-3,"{""category"": ""UNDERLAY SECURITY"", ""req_index"": ""US 2.5"", ""compliance"": ""Comply"", ""reference_document"": """"}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
39,53430d56-381b-442e-99d9-942a7e174e06,"","","{""category"": """", ""req_index"": """", ""compliance"": """", ""reference_document"": """"}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
40,ea6c3b3f-3611-4614-ba8d-0e466b568e4f,All provisioning and automation tools proposed by the supplier to meet below requirements must be cloud native.,Hedgehog is cloud native.  We built our Controller on Kubernetes so that DevOps teams can use Gitops and cloud native tools with our API.  We include Grafana observability with data from Prometheus and Grafana Loki.,"{""category"": ""UNDERLAY PROV. & AUTOMATION"", ""req_index"": ""UPA 3.1"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/concepts/overview/ \n\nhttps://docs.githedgehog.com/latest/user-guide/grafana/""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
41,b28b9813-e624-43fd-b475-b0ba17c85059,The device(s)/platform must support power-on boot configuration capability (e.g. POAP/ONIE/ZTP).,Hedgehog includes power-on boot configuration.  You can configure a boot image and run it from a USB drive.,"{""category"": ""UNDERLAY PROV. & AUTOMATION"", ""req_index"": ""UPA 3.2"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/install-upgrade/overview/?h=boot#hhfab-commands-to-make-a-bootable-image""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
42,70b1a2d4-9378-48aa-a322-600c78cd68fc,The solution must enable Zero-Touch Provisioning (ZTP) for rapid deployment of network devices across a multi-pod environment.,The Hedgehog software appliance includes zero touch provisioning (ZTP).,"{""category"": ""UNDERLAY PROV. & AUTOMATION"", ""req_index"": ""UPA 3.3"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/install-upgrade/overview/""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
43,166d4069-ef64-491b-be77-10e26052dc60,"The solution must include or support a third party automated configuration version control system able to leverage a CI/CD pipeline; supporting configuration staging, audit, changes and rollback using SSOT (Single Source of Truth) principles.",The Hedgehog API is designed for use with cloud-native DevOps and GitOps tools for automated configuration and version control.  Please see our demonstration at Networking Field Day where we use Hedgehog with ArgoCD and Github.,"{""category"": ""UNDERLAY PROV. & AUTOMATION"", ""req_index"": ""UPA 3.4"", ""compliance"": ""Comply"", ""reference_document"": ""https://techfieldday.com/appearance/hedgehog-presents-at-networking-field-day-35/""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
44,2c14eab2-27a8-4030-a1bc-d524a20faae3,The solution must enable pre-provisioning capabilities to support staged configurations.,"Denali AI and our hardware partners rack, stack, wire and stage racks for deployment.  They document standard wiring configurations in wiring.yaml that Hedgehog ZTP uses for Day 0 configuration.","{""category"": ""UNDERLAY PROV. & AUTOMATION"", ""req_index"": ""UPA 3.5"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/install-upgrade/build-wiring/?h=yaml""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
45,260a105e-49aa-45ec-8fd6-5d8585f26bf1,"The solution must enable integration with provisioning systems using APIs (RESTful, gRPC).",Please see our API reference.,"{""category"": ""UNDERLAY PROV. & AUTOMATION"", ""req_index"": ""UPA 3.6"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/reference/api/""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
46,c4ee3cd8-21d8-4884-a11c-3880f9c4d163,"The solution must work with centralized configuration automation and management tools (Ansible, Python, Terraform etc.,)","The Kubernetes API is designed for use with Ansible, Python, Terraform and other cloud native tools.  Built on Kubernetes, the Hedgehog API is compatible with all configuration, automation and management tools.","{""category"": ""UNDERLAY PROV. & AUTOMATION"", ""req_index"": ""UPA 3.7"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/concepts/overview/""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
130,7db0a8ca-05f9-4d45-8efa-f14125847137,The solution shall support detailed reporting and visibility into traffic performance and security for hybrid cloud environments.,@ 2025Q3+,"{""category"": ""OVERLAY OPERATIONS"", ""req_index"": ""OO 1.10"", ""compliance"": ""Roadmap"", ""reference_document"": """"}",2025-01-09 07:41:41.132326-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
47,de901ac5-f05a-4f1a-a589-ec026d5b635a,"The solution must be able to dynamically retrieve, allocate and release IP addresses using external existing IPAM application.","Hedgehog supports external DHCP and IPAM services.  

Hedgehog includes optional DHCP and IPAM services with:
-Custom DHCP server executing in the controllers
-Multiple IPv4 namespaces with overlapping subnets
-Multiple VLAN namespaces with overlapping VLAN ranges
-DHCP leases exposed through the Fabric API
-Available for VLAB as well as the Fabric","{""category"": ""UNDERLAY PROV. & AUTOMATION"", ""req_index"": ""UPA 3.8"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/user-guide/vpcs/?h=dhcp#third-party-dhcp-server-configuration\n\nhttps://docs.githedgehog.com/latest/release-notes/?h=ipam#hedgehog-fabric-dhcp-and-ipam-service""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
48,b8d2c51d-5dc4-4c03-b15d-1bf003e603ce,"The platform(s) shall support 2-stage commit, or automatic config change rollback capabilities",Hedgehog recommends an alternative solution based on GitOps and CI/CD.,"{""category"": ""UNDERLAY PROV. & AUTOMATION"", ""req_index"": ""UPA 3.9"", ""compliance"": ""Comply"", ""reference_document"": """"}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
49,0283a1e5-b77f-43c8-b365-8c4459608199,"The platform must be capable of generating output in a structured data format (e.g. JSON, .XML).","Hedgehog Open Network Fabric is built on top of Kubernetes and uses Kubernetes API to manage its resources. It means that all user-facing APIs are Kubernetes Custom Resources (CRDs), so you can use standard Kubernetes tools to manage Fabric resources.  All infrastructure is represented as a set of Fabric resource (Kubernetes CRDs) and named Wiring Diagram. With this representation, Fabric defines switches, servers, control nodes, external systems and connections between them in a single place and then uses these definitions to deploy and manage the whole infrastructure.","{""category"": ""UNDERLAY PROV. & AUTOMATION"", ""req_index"": ""UPA 3.10"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/concepts/overview/\n\nhttps://kubernetes.io/docs/concepts/extend-kubernetes/api-extension/custom-resources/""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
50,33669ad1-6352-40a6-82ca-d2064c18de82,"The solution must be automation-ready with support for programmable interfaces (e.g., REST, NetConf).",Hedgehog's API is RESTful.,"{""category"": ""UNDERLAY PROV. & AUTOMATION"", ""req_index"": ""UPA 3.11"", ""compliance"": ""Comply"", ""reference_document"": ""https://kubernetes.io/docs/reference/using-api/""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
51,a1a5834a-d701-4c50-b6bd-ff54c8b9165d,"The soultion shall provide tempatization, enabling standardized change control processes to be run at at an arbitrary or triggered time.",Hedgehog is designed with infrastructure as code (IaaC) to enable automated Gitops processes.,"{""category"": ""UNDERLAY PROV. & AUTOMATION"", ""req_index"": ""UPA 3.12"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/install-upgrade/config/?h=yaml""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
52,8f52f54c-408a-4f96-a306-1a2996ffc9cd,The solution must support Automated traffic optimization based on real-time network conditions. Describe self healing and closed loop automation options.,Hedgehog includes QoS and traffic optimization in our data plane.,"{""category"": ""UNDERLAY PROV. & AUTOMATION"", ""req_index"": ""UPA 3.13"", ""compliance"": ""Comply"", ""reference_document"": """"}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
53,dc3bd9a4-eba5-426c-9d72-20b4c925e227,"","","{""category"": """", ""req_index"": """", ""compliance"": """", ""reference_document"": """"}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
54,d9742056-59b5-442a-b6bd-186fa2c470ea,All operational tools proposed by the supplier to meet below requirements must be cloud native.,"Hedgehog is built on cloud-native projects including SONiC, Kubernetes, Prometheus, Grafana Loki and Grafana.  Hedgehog is governed by an Apache 2 license. Our API is designed for use with other cloud-native tools for automated GitOps processes.","{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.1"", ""compliance"": ""Comply"", ""reference_document"": ""https://www.cncf.io/projects/\n\n\nhttps://www.apache.org/licenses/LICENSE-2.0""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
55,f9e1a86f-f1f8-4b67-9166-7983e7882f23,The platform(s) must be capable of non-service impacting software upgrades with graceful rollbacks.,Hedgehog includes automated software updates with full backward compatability of our API.,"{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.2"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/getting-started/download/?h=upgrade""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
56,411bcbe5-5966-4d70-a917-7281a1c67cf5,The platform(s) must be capable of collecting statistics both historic and real time(sFLOW/NetFLOW).,Hedgehog collects FLOW data in Prometheus.,"{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.3"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/release-notes/?h=prometh#telemetry-prometheus-exporter""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
57,4c10d78d-1c1d-45ee-9576-9b8c0422c07b,"The platform(s) must support methods/utilities for real-time traffic analysis (tcpdump, SPAN, RSPAN, ERSPAN, etc,).","Hedgehog interface monitoring includes real-time traffic analysis.  Switch interfaces monitoring visualization that includes:
-Interface Oper/Admin state
-Total input/output packets counter
-Input/output PPS/Bits rate
-Interface utilization
-Counters for Unicast/Broadcast/Multicast packets
-Errors and discards counters","{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.4"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/user-guide/grafana/?h=monitor#fabric""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
58,9e164fcc-17e3-4264-854e-878b8f3691d0,The platform(s) must support NTP.,"Hedgehog includes an NTP service with:
-Custom NTP servers at the controller
-Switches automatically configured to use control node as NTP server
-NTP servers can be configured to sync to external time/NTP server","{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.5"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/release-notes/?h=ntp#hedgehog-fabric-ntp-service""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
59,44d4fe9b-b7b3-4632-9f00-fb153e644110,The platform(s) must support Syslog.,Hedgehog collects syslog (/var/log/syslog) from all switches and forwarded to Loki targets.,"{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.6"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/user-guide/grafana/?h=syslog#logs""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
60,763d8034-c9d2-4bf4-96ec-977ae0cb232a,"The solution must enable full-featured network monitoring system with SNMP, NETCONF, and gNMI support.","SONiC included with Hedgehog supports SNMP, NETCONF and gNMI.  Hedgehog interfaces with SONiC using gNMI.","{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.7"", ""compliance"": ""Comply"", ""reference_document"": """"}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
84,7d4c69e9-2b15-4a9a-b3f1-1828feb16290,The solution shall support seamless failover and disaster recovery via public cloud off-ramp integration.,"Hedgehog Gateways provide full per-VPC redundancy, in an active-standby scheme per VPC","{""category"": ""OVERLAY GENERAL FUNCTION"", ""req_index"": ""OGF 1.16"", ""compliance"": ""Comply"", ""reference_document"": ""https://hubs.ly/Q02ZCqCg0""}",2025-01-09 07:41:41.132326-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
61,e5943275-7ed8-4260-b713-e8755df8479c,The solution must support network telemetry for real-time monitoring.,"SONiC telemetry data includes:
-port and interface status and counters
-transceiver state
-environmental information (temperature, fans, psu, etc.)
-BGP state and counters","{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.8"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/release-notes/?h=teleme#telemetry-prometheus-exporter""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
62,b36363f1-2b9d-487e-af9b-a27add3cff58,"The solution must enable network diagnostics tools for real-time troubleshooting (e.g., ping, traceroute).","Hedgehog includes inspection commands to navigate fabric configuration and state and allow introspection of the dependencies and cross-domain checking:
-Fabric (overall control nodes and switches overview incl. status, serials, etc.)
-Switch (status, used ports, counters, etc.)
-Switch sort (connection if used in one, counters, VPC and External attachments, etc.)
-Server (connection if used in one, VPC attachments, etc.)
-Connection (incl. VPC and External attachments, Loobpback Workaround usage, etc.)
-VPC/VPCSubnet (incl. where is it attached and what's reachable from it)
-IP Address (incl. IPv4Namespace, VPCSubnet and DHCPLease or External/StaticExternal usage)
-MAC Address (incl. switch ports and DHCP leases)
-Access between pair of IPs, Server names or VPCSubnets (everything except external IPs will be translated to VPCSubnets)","{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.9"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/release-notes/?h=introspection#inspection-cli""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
63,fa73c7e3-8d3f-433b-9ad6-7d144491a6f8,The solution must enable centralized logging and audit trail of all network changes.,"Hedgehog supports Grafana Alloy as a certified logging agent that is installed and managed by the Fabric
Data collected includes:
-Agent logs
-Agent, switch, and host-level metrics","{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.10"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/release-notes/?h=log#logging\n\nhttps://docs.githedgehog.com/latest/install-upgrade/config/?h=log#forward-switch-metrics-and-logs\n\nhttps://grafana.com/docs/alloy/latest/""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
64,bc2bd566-ac7f-457a-b968-eb4319907d41,"The solution must enable end-to-end visibility and performance monitoring tools (e.g., packet capture).",Hedgehog includes Grafana dashboards for performance monitoring.,"{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.11"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/user-guide/grafana/?h=monitor""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
65,25f7c681-4649-4aff-a745-41c28ec3b566,The solution must enable support for proactive alerting based on network health metrics thresholds.,Hedgehog users can configure health metric thresholds and alerting in Grafana.,"{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.12"", ""compliance"": ""Comply"", ""reference_document"": ""https://grafana.com/docs/grafana/latest/panels-visualizations/configure-thresholds/\n\nhttps://grafana.com/docs/grafana/latest/alerting/""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
66,aaef5acf-049c-410e-a524-80fde2e926ae,The solution must enable integration with network analytics platforms for predictive failure analysis.,"Hedgehog includes collection of flows and logs in Prometheus and Grafana Loki.  The software appliance includes a collection of Grafana dashboards.  These open, cloud-native observability tools are designed to integration with other observability platforms.","{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.13"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/install-upgrade/config/?h=loki#forward-switch-metrics-and-logs\n\nhttps://docs.githedgehog.com/latest/user-guide/grafana/""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
67,a7705f82-2c2e-4961-8ee6-694e11670b7d,The solution must continuously and actively validate network configurations across the fabric to ensure consistency and flag any drift.,"Hedgehog continuously enforces network configuraiton through our API and abstraction, eliminating any possibility of configuration drift.","{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.14"", ""compliance"": ""Comply"", ""reference_document"": """"}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
68,c938bb02-f132-4424-8d89-a94ce3ebf448,The solution shall provide a dynamic network topology map that visually represents the current state of the Spine and Leaf network.,Hedgehog comes with a kubectl plug-in called kubectl-fabric.  The tool include a network topology map in the CLI. In addition Grafana dashboards will graphically display the topology map.,"{""category"": ""UNDERLAY OPERATIONS"", ""req_index"": ""UO 4.15"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/reference/cli/?h=kubectl""}",2025-01-09 07:33:47.712214-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
69,88f71cc7-c046-44a0-9bc5-3272b996388e,"The Overlay and Off-Ramp Gateway solution can be based on broad spectrum of platforms like Switches, Routers, Virtual Routers, CNI, Smartnics, etc. Please describe your Overlay solution in detail. If installing software into the operating system, Describe how the solution works if an untrusted application owns the Operating System vs how it works if a T-Mobile infrastructure team owns it.","Hedgehog Open Network Fabric is a turnkey end-to-end private data center networking solution.
 
Hedgehog Open Network Fabric is designed to look and feel like a public cloud, providing a hyper-scale operational experience for DevOps and infrastructure ops teams. It enables them to effortlessly request, deploy, and run network resource operations and drive efficiency using standard GitOps and CI/CD processes, tools, and de facto cloud-native operational and observability stacks.

The central cloud concept of the Hedgehog Open Network Fabric solution is the Virtual Private Cloud (VPC) abstraction, which hides network configuration complexity with simple tenant isolation.  Services such as inter-VPC peering, cloud gateway, internet gateway, site gateway, NAT/PAT, load balancing, firewall, and intrusion prevention are all built in. They Gateay is designed to be deployed with third-party services like firewalls or web-application firewalls. 

Hedgehog consists of three major parts:
1.  The Fabric: an open solution for the management and control of SONiC switches 
2.  The Service Gateway: an open software data plane that provides tenant gateway functionality
3.  The Controller: the software that controls the fabric and the gateway via unified VPC and Transit Gateway abstractions familiar to any AWS user.  It also includes a Zero Touch Provisioning [ ZTP] and a mechanism for automated software updates.

The Fabric and the Gateway dont have hard dependencies on each other and can be used separately. 

Hedgehog solution is distributed as an easy-to-consume software appliance. The package consists of:
1. SONiC open network OS
2. Hedgehog VPC service
3. Controller software, including Kubernetes
4. Data plane/Gateway software with ZTP
5. Hedgehog control plane agent software

The Hedgehog control plane is built on Kubernetes, which is self-managed and is only used for the Fabric.  Operating Hedgehog Fabric requires no prior Kubernetes expertise.  Logically, Hedgehog software turns the network under control into a Kubernetes cluster.

The controller with ZTP is installed on a lightweight server that is connected to the switches (either directly or through a management network, depending on the size of the environment). Hedgehog ZTP installs the SONiC open-source network operating system on data center switches and automatically inserts the control plane agent with base underlay configuration. In addition, Hedgehog ZTP service brings up and provisions Service Gateway nodes. The process requires defining a wiring diagram before booting. The wiring diagram is a YAML document that describes how network ports are cabled.

DevOps teams then use the controller API to provision tenants with isolated Virtual Private Clouds (VPCs) that look, feel, and behave like VPC services available from AWS, Azure or GCP.  VPCs in a Hedgehog cloud network often need to peer with VPCs in other Hedgehog cloud locations or VPCs on AWS, Azure or GCP.  

The Hedgehog Service Gateway is a data plane that routes packets amongst VPCs with load balancing and security policies.  The data plane starts on SmartNICs in the host servers and extends through gateway servers that function as edge routers.  DevOps teams use the control plane API to configure transit, load balancing and security policies in the data plane.   Hedgehog tests, certifies, and supports Open Network Fabric on switches from various hardware partners.  

The Hedgehog data plane is currently designed for NVIDIA ConnectX-7 smartNICs installed in hosts and the gateway server.   Hedgehog will support NVIDIA Bluefield and AMD Pensando smartNICS in the future.","{""category"": ""OVERLAY GENERAL FUNCTION"", ""req_index"": ""OGF 1.1"", ""compliance"": ""Comply"", ""reference_document"": ""https://hubs.ly/Q02ZCqCg0""}",2025-01-09 07:41:41.132326-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
70,3fae2ee7-8238-458e-be74-c03d2de60b4b,The solution shall support a Virtual Private Cloud (VPC) like construct where an application can define their own network IPv6 address range and subnet size.,"Fully supported in the Service Gateway. Switch fabric supports multiple IP Address namespaces, but only with IPv4, with IPv6 support coming 2025Q2.","{""category"": ""OVERLAY GENERAL FUNCTION"", ""req_index"": ""OGF 1.2"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/user-guide/vpcs/""}",2025-01-09 07:41:41.132326-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
71,cd6c5fd3-8d12-43fa-a31d-e202e5cc62a5,Decribe how the Network cloud overlay solution will support the intra-site and inter-site multi-POD tenants.,"Hedgehog Service Gateway offers ""site-gateway"" functionality to connect sites. It uses unencrypted VXLAN-based connections (mostly for connecting separate pods via something like DCI on a trusted network) or encrypted IPSEC/WireGuard-based connections for interconnectivity across geographies where traffic can leave a trusted zone.","{""category"": ""OVERLAY GENERAL FUNCTION"", ""req_index"": ""OGF 1.3"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/user-guide/external/""}",2025-01-09 07:41:41.132326-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
83,f69db656-aaa8-4710-94cc-fd973c296efc,The solution shall support dynamic traffic routing between private and public cloud workloads through off-ramp gateway.,"Hedgehog Gateways route traffic between VPCs on Hedgehog clouds and VPCs in AWS, Azure for Google Cloud Platform.","{""category"": ""OVERLAY GENERAL FUNCTION"", ""req_index"": ""OGF 1.15"", ""compliance"": ""Comply"", ""reference_document"": ""https://hubs.ly/Q02ZCqCg0""}",2025-01-09 07:41:41.132326-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
72,26465c4f-060c-4246-acb0-0d24c18633e3,"The solution shall provide flexible Layer 2 and Layer 3 overlay creation and multi-tenant segmentation and isolation across both physical networking hardware, and compute infrastructure using industry standard protocols.(e.g. L3VPNs, VXLAN, GRE, Geneve etc., tunnels.)",Hedgehog Open Network Fabric is an open-source network architecture that provides connectivity between virtual and physical workloads and provides a way to achieve network isolation between different groups of workloads using standard VXLAN-based BGP EVPN.,"{""category"": ""OVERLAY GENERAL FUNCTION"", ""req_index"": ""OGF 1.4"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/architecture/fabric/""}",2025-01-09 07:41:41.132326-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
73,d39ae39b-f178-48be-8869-89d1d6ea5712,The solution must provide seamless integration of logical networking of the overlay with physical 'underlay' devices.,The overlay network runs on top the underlay network to create a virtual network. The overlay network isolates control and data plane traffic between different virtual networks and the underlay network. Virtualization is achieved in the Hedgehog Fabric by encapsulating workload traffic over VXLAN tunnels that are sourced and terminated on the leaf switches in the network. The Fabric uses BGP-EVPN/VXLAN to enable the creation and management of virtual networks on top of the physical one. The Fabric supports multiple virtual networks over the same underlay network to support multi-tenancy. Each virtual network in the Hedgehog Fabric is identified by a VPC. The following subsections contain a high-level overview of how VPCs are implemented in the Hedgehog Fabric and its associated objects.,"{""category"": ""OVERLAY GENERAL FUNCTION"", ""req_index"": ""OGF 1.5"", ""compliance"": ""Comply"", ""reference_document"": ""https://docs.githedgehog.com/latest/architecture/fabric/#overlay-network""}",2025-01-09 07:41:41.132326-08,T-Mobile,ACME-1234,2025-01-01 00:00:00-08,TM-RFP-R-001
